,연도,시도,시군구,계약종별,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월
9059,2023,경상남도,밀양시,합 계,156976188,149226046,123250181,107011985,97362033,96184914,101003723,110393003,106069875,92122405,103070045,128299857
9060,2023,경상남도,거제시,주택용,33507934,33053003,28104872,28885773,27727381,28526273,32902584,43725559,40566056,30359177,28905523,30954890
9061,2023,경상남도,거제시,일반용,46112772,44264887,36383897,35838129,34417921,37960652,42241760,50383422,47726694,37746443,35528426,38661936
9062,2023,경상남도,거제시,교육용,2648274,2053983,1854609,1973183,1589620,1833635,2372092,1840648,2681254,1767074,1830419,2569377
9063,2023,경상남도,거제시,산업용,86143542,81878426,83746631,81410527,86152717,96451060,113850693,104141807,100094003,86266528,89157498,99137605
9064,2023,경상남도,거제시,농사용,7280625,6722590,5771214,6102210,5243450,5143904,5029761,6707749,6728972,5413571,6249033,6182771
9065,2023,경상남도,거제시,가로등,1357012,1266790,1158565,1153026,1090851,1051348,1013155,1059113,1136041,1219235,1293157,1333318
9066,2023,경상남도,거제시,심 야,6189361,5999331,4133697,3170824,2419200,1788286,1400286,1356801,1184584,1314440,2130967,3920372
9067,2023,경상남도,거제시,합 계,183239520,175239010,161153485,158533672,158641140,172755158,198810331,209215099,200117604,164086468,165095023,182760269
9068,2023,경상남도,의령군,주택용,3402891,3360592,2708534,2747481,2599247,2588121,2754200,3591515,3401340,2687670,2655675,2984807
9069,2023,경상남도,의령군,일반용,6364163,6015889,4720025,4336671,3910909,3892384,4259087,4952835,4804962,4034992,4130048,4989920
9070,2023,경상남도,의령군,교육용,520704,411355,356846,325158,271409,268683,340672,289851,381998,256429,306415,475857
9071,2023,경상남도,의령군,산업용,16247473,15674257,16849515,15393562,15993348,16197831,16420905,16004867,15544882,15273652,15268663,16503362
9072,2023,경상남도,의령군,농사용,12513052,11710690,8374393,5970459,4843573,5439532,6687233,8702415,7723293,5445870,7224654,8540173
9073,2023,경상남도,의령군,가로등,252309,238603,232011,234236,231981,224455,219612,260283,252331,266604,284145,277184
9074,2023,경상남도,의령군,심 야,2094085,2053525,1457181,1082385,806896,511549,308837,293097,279340,412000,826175,1422992
9075,2023,경상남도,의령군,합 계,41394677,39464911,34698505,30089952,28657363,29122555,30990546,34094863,32388146,28377217,30695775,35194295
9076,2023,경상남도,함안군,주택용,8422612,8236203,6679153,6743636,6382837,6487935,7289723,9542196,8427449,6538450,6662962,7370661
9077,2023,경상남도,함안군,일반용,14345676,13695365,10930502,10411737,10009067,10932722,12186522,13963569,13173946,10374091,10744536,12331252
9078,2023,경상남도,함안군,교육용,952434,706662,599875,589863,472840,538120,683268,541563,749665,470242,554535,853776
9079,2023,경상남도,함안군,산업용,208729904,217320018,226128266,220627618,214998603,212067883,205920168,204960354,205685755,202812849,220035832,218685005
9080,2023,경상남도,함안군,농사용,19814497,18398793,12238514,9258216,7721483,6994637,7666229,10552457,9151861,6618538,9627867,13432271
9081,2023,경상남도,함안군,가로등,927392,864113,835813,826041,774945,762390,736901,784797,802256,848317,873502,900134
9082,2023,경상남도,함안군,심 야,4549590,4377190,2930515,2014959,1376130,853442,552245,479142,441530,662640,1471929,2858739
9083,2023,경상남도,함안군,합 계,257742105,263598344,260342638,250472070,241735905,238637129,235035056,240824078,238432462,228325127,249971163,256431838
9084,2023,경상남도,창녕군,주택용,7983350,7794609,6424043,6382473,6040288,6053911,6687033,8724761,8136826,6263990,6218798,6950451
9085,2023,경상남도,창녕군,일반용,14890814,14258053,11701019,10727752,10127402,10665368,11780451,13889208,13443957,10909233,10612319,12263046
9086,2023,경상남도,창녕군,교육용,803439,763321,680362,572123,504885,577289,641372,659524,650987,497498,735308,1009961
9087,2023,경상남도,창녕군,산업용,47912370,46744899,46335027,45344083,44568767,46648090,47648510,46151362,46275305,41700692,46778682,46762420
9088,2023,경상남도,창녕군,농사용,36369019,34242825,24495158,17926310,13679756,17880601,23835081,23497816,20201566,16023190,18893374,26978997
9089,2023,경상남도,창녕군,가로등,687631,608782,581418,537241,494226,458594,474689,515836,551099,614394,653638,696352
9090,2023,경상남도,창녕군,심 야,3006049,2888386,1918267,1302339,902977,549864,364875,334606,278267,421242,974104,1920104
9091,2023,경상남도,창녕군,합 계,111652672,107300875,92135294,82792321,76318301,82833717,91432011,93773113,89538007,76430239,84866223,96581331
9092,2023,경상남도,양산시,주택용,49091039,47465440,42319754,43185261,42226378,43318918,50811652,65600301,59236246,45216256,43147787,45850429
9093,2023,경상남도,양산시,일반용,68679833,65165862,54756001,54071293,52810105,58261118,65062737,75185755,71102868,57200204,55066728,60539151
9094,2023,경상남도,양산시,교육용,4367652,3602191,3386364,3069770,2723006,3157403,3872011,3532985,4094590,3016652,3252485,4379097
9095,2023,경상남도,양산시,산업용,209152244,205821265,206416402,198895899,195170944,201812513,206502758,200431792,202170986,180349923,196144874,195581360
9096,2023,경상남도,양산시,농사용,5527274,5436407,4308359,3798586,3466705,3636594,3736416,4570757,4598763,3640937,3618189,4219084
9097,2023,경상남도,양산시,가로등,2468474,2385006,2230197,2086576,2005396,1798289,1802919,1856972,1933701,2069898,2238837,2347632
9098,2023,경상남도,양산시,심 야,4706552,4607510,3172995,2399202,1869265,1317706,915343,943038,871333,1034661,1788773,3157017
9099,2023,경상남도,양산시,합 계,343993068,334483681,316590072,307506587,300271799,313302541,332703836,352121600,344008487,292528531,305257673,316073770
9100,2023,경상남도,고성군,주택용,6782773,6665457,5412633,5525936,5232675,5272393,5645075,7555372,7068798,5472730,5331378,5895030
9101,2023,경상남도,고성군,일반용,11361887,10917075,8648334,8428236,7715997,8130405,8841338,10571288,10275988,8486286,8443297,9739051
9102,2023,경상남도,고성군,교육용,866877,606819,594254,623182,520357,544649,674572,583263,802397,517185,578061,828436
9103,2023,경상남도,고성군,산업용,33892593,27909972,29968794,41998941,35766661,32113109,32384904,32858743,32257093,29520755,30852814,32057210
9104,2023,경상남도,고성군,농사용,21879260,20012819,14652002,12519952,9803708,8085362,7782146,11097991,10621697,8375175,12357126,14715151
9105,2023,경상남도,고성군,가로등,689459,671775,632480,661667,628322,637775,597738,627692,648394,674230,688880,673947
9106,2023,경상남도,고성군,심 야,3338536,3206002,2270045,1764477,1281669,847620,559385,497600,421656,569177,1162788,2162358
9107,2023,경상남도,고성군,합 계,78811385,69989919,62178542,71522391,60949389,55631313,56485158,63791949,62096023,53615538,59414344,66071183
9108,2023,경상남도,남해군,주택용,5310720,5201172,4058149,4124177,3964964,3878232,4244635,5781038,5211008,4060772,3878422,4482660
9109,2023,경상남도,남해군,일반용,11948830,11442860,9095665,8783861,8421472,8566683,9045449,11486844,10524796,8621392,8242643,9395026
9110,2023,경상남도,남해군,교육용,951811,678557,693989,720021,598425,593294,688424,656595,808265,573370,639335,915459
9111,2023,경상남도,남해군,산업용,1790409,1702815,1549339,1594105,1528646,1539686,1558661,1683526,1621876,1732669,1644174,1663145
9112,2023,경상남도,남해군,농사용,5043843,4620157,4028910,4123250,4357527,6432908,5991299,7553718,7023284,5670795,6169226,4751843
9113,2023,경상남도,남해군,가로등,271657,253676,231292,227040,205630,196729,190878,209398,216824,233089,252844,265166
9114,2023,경상남도,남해군,심 야,2687166,2669253,1845759,1420889,1081939,682146,491289,455414,380183,517239,933128,1810128
9115,2023,경상남도,남해군,합 계,28004436,26568490,21503103,20993343,20158603,21889678,22210635,27826533,25786236,21409326,21759772,23283427
9116,2023,경상남도,하동군,주택용,5322436,5183420,4176639,4286582,4077897,3988034,4303052,5554064,5172901,4134912,4118607,4666672
9117,2023,경상남도,하동군,일반용,9153838,8929865,7203104,7132827,6410593,6744671,6892090,8433842,8021463,6539736,6670270,7546220
9118,2023,경상남도,하동군,교육용,664161,462462,413007,423426,340291,333798,430150,359023,468363,311963,358312,554760
9119,2023,경상남도,하동군,산업용,11345590,11986131,13976679,18466575,12196554,17752745,15858784,16302607,17532576,20406631,19765988,18820355
9120,2023,경상남도,하동군,농사용,15314124,14210266,10086824,7644668,7009149,7221120,7559132,10165465,9505173,7642565,8726673,10879129
9121,2023,경상남도,하동군,가로등,380644,375205,346962,364718,344872,357253,332412,339349,353684,353900,372855,365395
9122,2023,경상남도,하동군,심 야,3150213,3034800,2142594,1770621,1331032,851133,597640,517727,468634,699115,1277974,2160375
9123,2023,경상남도,하동군,합 계,45331006,44182149,38345809,40089417,31710388,37248754,35973260,41672077,41522794,40088822,41290679,44992906
9124,2023,경상남도,산청군,주택용,4195942,4132721,3355289,3429184,3261167,3234762,3363613,4360883,4042944,3358827,3381268,3713717
9125,2023,경상남도,산청군,일반용,8060786,7691682,6160123,5866252,5449017,5539102,5950679,7118675,6847259,5784032,5742176,6678550
9126,2023,경상남도,산청군,교육용,718031,513752,393354,415210,343456,298610,357764,346899,398578,341809,354372,553415
9127,2023,경상남도,산청군,산업용,7815854,7501867,7458393,7666096,7612108,8178479,8370708,8849938,8316643,7044257,7581721,7378828
9128,2023,경상남도,산청군,농사용,16625929,15073614,10896861,8351430,7227561,7966706,8189778,10426968,10233274,7969486,11252035,11794614
9129,2023,경상남도,산청군,가로등,496948,479954,466790,482347,475284,453550,421226,462810,464391,486159,503238,498211
9130,2023,경상남도,산청군,심 야,3103193,3028201,2202354,1742336,1289680,854797,581148,506888,493601,740502,1345595,2112636
9131,2023,경상남도,산청군,합 계,41016683,38421791,30933164,27952855,25658273,26526006,27234916,32073061,30796690,25725072,30160405,32729971
9132,2023,경상남도,함양군,주택용,4985463,4912474,4015449,4150073,3953071,3904097,4095116,5135979,4763562,3980461,4078836,4417348
9133,2023,경상남도,함양군,일반용,8315767,8152382,6462669,6039086,5590893,5802298,6275775,7326860,6951041,5658782,5878284,6986899
9134,2023,경상남도,함양군,교육용,679539,510542,440317,439351,345337,311181,378605,353741,415487,326291,383094,587843
9135,2023,경상남도,함양군,산업용,5207165,28896345,4624823,4553835,4119823,4369056,4534347,4567052,4728324,3955212,4522867,4623913
9136,2023,경상남도,함양군,농사용,7431292,7087049,5774926,5411052,5061736,5567455,6398175,8098947,8712139,6677220,7436471,6868868
9137,2023,경상남도,함양군,가로등,509745,511259,504235,543095,533157,552043,517304,530338,540083,507574,532736,481807
9138,2023,경상남도,함양군,심 야,2939400,2908082,2039997,1553761,1161194,714918,459465,406614,387220,645114,1223013,1997002
9139,2023,경상남도,함양군,합 계,30068371,52978133,23862416,22690253,20765211,21221048,22658787,26419531,26497856,21750654,24055301,25963680
9140,2023,경상남도,거창군,주택용,8056547,7949952,6471503,6674119,6328323,6328467,6886886,8687120,7800888,6475308,6729140,7372510
9141,2023,경상남도,거창군,일반용,13856627,13290062,10411674,9694064,8993790,9355855,10113123,11713488,10915624,8748638,9405263,11360029
9142,2023,경상남도,거창군,교육용,1606330,1180030,1041633,993138,781105,738475,884092,864779,990747,735601,861511,1410295
9143,2023,경상남도,거창군,산업용,10492099,10717835,10099027,9971961,9982973,10193175,10042957,10094622,9817567,8934438,9483075,9628283
9144,2023,경상남도,거창군,농사용,10575684,10336196,8350204,7503718,6843933,7488757,8194543,10190255,10683324,8251567,8711665,8973086
9145,2023,경상남도,거창군,가로등,551306,526517,492368,504995,471076,475769,464063,481360,500724,511012,545923,545385
9146,2023,경상남도,거창군,심 야,3783114,3678933,2577750,1942782,1440577,899839,580055,521708,506807,821249,1534751,2558935
9147,2023,경상남도,거창군,합 계,48921707,47679525,39444159,37284777,34841777,35480337,37165719,42553332,41215681,34477813,37271328,41848523
9148,2023,경상남도,합천군,주택용,5417521,5367858,4352871,4415404,4195150,4154199,4354981,5549512,5268245,4314224,4309952,4761905
9149,2023,경상남도,합천군,일반용,11521504,11187971,8875991,8049750,7214560,7188211,7651389,9054966,8687017,7264864,7774712,9305470
9150,2023,경상남도,합천군,교육용,672435,533865,433437,392627,318566,334937,430179,363839,480287,319998,377530,590741
9151,2023,경상남도,합천군,산업용,6809550,6246243,5961297,6033675,5902741,5994781,5856957,5827737,5979345,5438335,6131234,6160242
9152,2023,경상남도,합천군,농사용,16826052,16586200,12624767,10092340,8463260,10905888,12433039,14634775,13173516,9495066,11673665,11386280
9153,2023,경상남도,합천군,가로등,661768,671482,661714,723657,717924,786095,728808,758333,733181,697606,706954,634648
9154,2023,경상남도,합천군,심 야,4096541,3946853,2825868,2148069,1590646,1007985,683663,588734,583492,909292,1640009,2660189
9155,2023,경상남도,합천군,합 계,46005371,44540472,35735945,31855522,28402847,30372096,32139016,36777896,34905083,28439385,32614056,35499475
9156,2023,제주특별자치도,제주시,주택용,68311473,66653823,56117803,56039082,53004781,54663790,70003470,92283766,80064434,57345244,53351453,60243624
9157,2023,제주특별자치도,제주시,일반용,148065167,143150780,123365734,121962005,118889684,129843990,151081619,175256011,163825878,131240998,124705581,132690548
9158,2023,제주특별자치도,제주시,교육용,9111194,7046024,6815216,6715334,6038017,6846335,8821779,8164598,9263634,6940437,7013972,8688025
9159,2023,제주특별자치도,제주시,산업용,41449844,40204054,40555031,40571664,40480504,41696959,44230240,44026510,42653749,39408932,39592051,39835196
9160,2023,제주특별자치도,제주시,농사용,46365256,46957097,41844344,43790319,40693139,41787035,42849318,48178772,47766239,42458791,42168082,41480296
9161,2023,제주특별자치도,제주시,가로등,2695279,2462294,2297222,2167880,1997857,1831335,1862174,2057197,2209024,2409946,2639442,2754890
9162,2023,제주특별자치도,제주시,심 야,9559660,9414378,7114932,5612791,4328622,3617128,4373541,4444704,3497860,2813381,3953833,6741761
